,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTAG,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,GBA,GBD,GBH,IWA,IWD,IWH,LBA,LBD,LBH,PSA,PSD,PSH,SBA,SBD,SBH,SJA,SJD,SJH,VCA,VCD,VCH,WHA,WHD,WHH,matchID,Season,HomeTeamDay,AwayTeamDay,ones,HomeTeamHomeDay,AwayTeamAwayDay,HW,AW,D,HR,AR,ordinalHR,1_last_HTR,2_last_HTR,3_last_HTR,1_last_ATR,2_last_ATR,3_last_ATR,1_last_HTHR,2_last_HTHR,1_last_ATAR,2_last_ATAR,HTW_rate,ATW_rate,HTD_rate,ATD_rate,7_HTW_rate,12_HTW_rate,7_ATW_rate,12_ATW_rate,7_HTD_rate,12_HTD_rate,7_ATD_rate,12_ATD_rate,5_HTHW_rate,5_ATAW_rate,HTHW_rate,HTHD_rate,ATAW_rate,ATAD_rate,7_HTL_rate,12_HTL_rate,7_ATL_rate,12_ATL_rate,HTL_rate,ATL_rate,HTHL_rate,ATAL_rate
49,2008-09-27,Arsenal,Hull,1,2,A,0,17.0,6.0,1.2,15.0,5.5,1.2,12.0,5.5,1.2,13.0,5.5,1.22,11.0,5.2,1.2,15.0,6.0,1.2,,,,12.0,5.5,1.2,17.0,5.5,1.22,21.0,6.0,1.2,17.0,5.75,1.2,49,2008,6,6,1,3.0,3.0,0,1,0,L,W,0.0,W,W,W,D,W,L,W,W,W,D,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.8,,0.4,,0.0,,0.4,,,,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337
50,2008-09-27,Aston Villa,Sunderland,2,1,H,1,6.5,3.75,1.57,5.5,3.6,1.57,5.25,3.45,1.6,5.0,3.6,1.67,4.7,3.4,1.65,6.0,3.6,1.62,,,,5.75,3.5,1.55,6.5,3.75,1.57,5.9,3.8,1.62,6.5,3.6,1.57,50,2008,6,6,1,3.0,3.0,1,0,0,W,L,1.0,W,W,D,W,D,L,D,W,D,W,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6,,0.4,,0.2,,0.2,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.19999999999999996,0.19999999999999996,0.3999999999999999,0.3999999999999999,0.33333333333333337,0.5,0.33333333333333337,0.33333333333333337
51,2008-09-27,Everton,Liverpool,0,2,A,0,2.1,3.25,3.75,2.1,3.2,3.5,2.0,3.15,3.5,2.1,3.2,3.5,2.0,3.1,3.4,2.2,3.2,3.4,,,,2.1,3.2,3.2,2.2,3.2,3.4,2.1,3.3,3.75,2.1,3.25,3.6,51,2008,6,6,1,3.0,3.0,0,1,0,L,W,0.0,D,W,L,D,W,D,L,L,D,W,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.4,,0.6,,0.2,,0.4,,,,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3999999999999999,0.3999999999999999,0.0,0.0,0.5,0.16666666666666674,1.0,0.33333333333333337
52,2008-09-27,Fulham,West Ham,1,2,A,2,3.2,3.25,2.3,3.1,3.2,2.25,2.95,3.1,2.28,3.1,3.2,2.25,3.0,3.1,2.2,3.25,3.25,2.25,,,,2.9,3.2,2.25,3.2,3.25,2.3,3.25,3.3,2.3,3.25,3.25,2.25,52,2008,5,6,1,3.0,3.0,0,1,0,L,W,0.0,L,W,W,W,L,W,W,W,L,L,0.4,0.5,0.0,0.0,,,0.6,,,,0.0,,,,0.6666666666666666,0.0,0.0,0.0,,,0.4,0.4,0.6,0.5,0.33333333333333337,1.0
53,2008-09-27,Man United,Bolton,2,0,H,0,15.0,6.0,1.22,15.0,5.5,1.2,11.0,5.25,1.22,13.0,5.5,1.22,9.5,4.8,1.25,13.0,6.0,1.22,,,,12.0,5.5,1.2,15.0,5.5,1.22,16.0,6.0,1.22,15.0,6.0,1.2,53,2008,5,6,1,2.0,3.0,1,0,0,W,L,1.0,D,L,W,L,L,D,D,,L,L,0.2,0.16666666666666666,0.4,0.16666666666666666,,,0.2,,,,0.2,,,,0.0,0.5,0.0,0.0,,,0.6,0.6,0.3999999999999999,0.6666666666666667,0.5,1.0
54,2008-09-27,Middlesbrough,West Brom,0,1,A,0,5.0,3.4,1.8,5.0,3.4,1.73,5.0,3.4,1.65,5.0,3.3,1.73,4.2,3.3,1.75,5.0,3.5,1.73,,,,4.5,3.4,1.7,5.0,3.25,1.8,5.0,3.4,1.8,4.6,3.4,1.8,54,2008,6,6,1,3.0,3.0,0,1,0,L,W,0.0,L,L,W,L,W,D,W,W,D,L,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.4,,0.2,,0.0,,0.2,,,,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6,0.6,0.6,0.6,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.6666666666666667
55,2008-09-27,Newcastle,Blackburn,1,2,A,2,2.75,3.3,2.6,2.7,3.2,2.5,2.95,3.15,2.25,2.7,3.25,2.5,2.5,3.2,2.5,2.75,3.3,2.5,,,,2.6,3.2,2.5,2.8,3.25,2.5,2.75,3.25,2.65,2.8,3.3,2.5,55,2008,6,6,1,3.0,3.0,0,1,0,L,W,0.0,L,L,L,W,L,L,L,W,L,W,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.2,,0.4,,0.2,,0.2,,,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6,0.6,0.3999999999999999,0.3999999999999999,0.6666666666666667,0.5,0.6666666666666667,0.6666666666666667
56,2008-09-27,Stoke,Chelsea,0,2,A,1,1.36,4.75,9.0,1.36,4.33,9.0,1.35,4.25,8.0,1.36,4.33,9.0,1.35,4.2,7.5,1.33,4.5,11.0,,,,1.35,4.2,8.0,1.36,4.5,9.5,1.35,4.9,9.5,1.36,4.5,9.5,56,2008,6,6,1,3.0,3.0,0,1,0,L,W,0.0,D,L,L,D,W,D,L,W,W,W,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.2,,0.6,,0.2,,0.4,,,,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6,0.6,0.0,0.0,0.6666666666666667,0.16666666666666674,0.6666666666666667,0.33333333333333337
57,2008-09-28,Wigan,Man City,2,1,H,1,2.38,3.3,3.0,2.25,3.25,3.0,2.25,3.15,2.95,2.3,3.2,3.0,2.3,3.1,2.8,2.4,3.3,2.9,,,,2.3,3.2,2.8,2.38,3.25,3.0,2.35,3.3,3.15,2.3,3.3,3.1,57,2008,6,6,1,3.0,3.0,1,0,0,W,L,1.0,D,D,W,W,L,W,D,L,W,L,0.16666666666666666,0.5,0.3333333333333333,0.0,0.2,,0.6,,0.4,,0.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3999999999999999,0.3999999999999999,0.4,0.4,0.5,0.5,0.6666666666666667,0.6666666666666667
58,2008-09-28,Portsmouth,Tottenham,2,0,H,0,3.0,3.25,2.5,2.88,3.2,2.4,2.85,3.15,2.3,2.75,3.2,2.5,2.7,3.1,2.4,2.8,3.3,2.5,,,,2.75,3.2,2.35,2.8,3.25,2.5,2.9,3.25,2.55,2.8,3.25,2.5,58,2008,6,6,1,3.0,3.0,1,0,0,W,L,1.0,L,W,W,D,L,D,W,L,D,L,0.3333333333333333,0.0,0.0,0.3333333333333333,0.4,,0.0,,0.0,,0.4,,,,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6,0.6,0.6,0.6,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667
59,2008-10-04,Wigan,Middlesbrough,0,1,A,0,3.6,3.3,2.1,3.75,3.25,2.0,3.25,3.15,2.1,3.5,3.2,2.1,3.3,3.2,2.0,3.75,3.4,2.0,,,,3.6,3.25,1.95,3.6,3.25,2.1,3.8,3.4,2.05,3.6,3.25,2.1,59,2008,7,7,1,4.0,4.0,0,1,0,L,W,0.0,W,D,D,L,L,L,W,D,L,L,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.0,,0.3333333333333333,0.0,0.25,0.25,0.0,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.4285714285714286,0.7142857142857143,0.5,1.0
60,2008-10-04,Sunderland,Arsenal,1,1,D,0,1.62,3.75,6.0,1.62,3.5,6.0,1.5,3.55,6.5,1.6,3.6,5.75,1.65,3.5,4.5,1.62,3.8,5.5,,,,1.6,3.4,5.5,1.62,3.5,6.5,1.57,3.9,6.75,1.57,3.8,6.0,60,2008,7,7,1,4.0,4.0,0,0,1,D,D,0.5,L,W,D,L,W,W,W,L,W,W,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.3333333333333333,,0.6666666666666666,,0.16666666666666666,,0.0,,0.3333333333333333,0.6666666666666666,0.25,0.0,0.5,0.0,0.5,0.5,0.33333333333333337,0.33333333333333337,0.5714285714285714,0.4285714285714286,0.75,0.5
61,2008-10-04,West Brom,Fulham,1,0,H,0,3.25,3.25,2.25,3.2,3.2,2.2,2.95,3.15,2.25,3.1,3.2,2.25,2.8,3.1,2.3,3.3,3.3,2.2,,,,2.9,3.2,2.25,3.25,3.25,2.25,3.4,3.3,2.25,3.3,3.3,2.2,61,2008,7,6,1,4.0,3.0,1,0,0,W,L,1.0,W,L,W,L,L,W,L,W,L,L,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.0,0.3333333333333333,,0.4,,0.16666666666666666,,0.0,,0.3333333333333333,,0.25,0.0,0.0,0.0,0.5,0.5,0.6,0.6,0.5714285714285714,0.6666666666666667,0.75,1.0
62,2008-10-04,Blackburn,Man United,0,2,A,1,1.62,3.75,6.0,1.62,3.5,6.0,1.6,3.5,5.3,1.6,3.5,6.0,1.65,3.5,4.5,1.62,3.6,6.0,,,,1.57,3.5,5.5,1.62,3.6,6.0,1.6,3.8,6.5,1.57,3.8,6.0,62,2008,7,6,1,4.0,4.0,0,1,0,L,W,0.0,W,W,L,W,D,L,W,L,D,L,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.5,,0.4,,0.16666666666666666,,0.4,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.33333333333333337,0.33333333333333337,0.19999999999999996,0.19999999999999996,0.4285714285714286,0.33333333333333337,0.5,0.5
63,2008-10-05,West Ham,Bolton,1,3,A,2,4.75,3.4,1.83,5.0,3.3,1.73,4.45,3.3,1.75,4.6,3.25,1.83,4.0,3.2,1.8,4.5,3.5,1.8,,,,4.5,3.4,1.7,5.0,3.3,1.8,5.0,3.3,1.85,4.6,3.3,1.83,63,2008,7,7,1,4.0,4.0,0,1,0,L,W,0.0,W,W,L,L,L,L,W,W,L,L,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.6666666666666666,,0.16666666666666666,,0.0,,0.16666666666666666,,1.0,0.0,0.75,0.0,0.0,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.4285714285714286,0.7142857142857143,0.25,1.0
64,2008-10-05,Tottenham,Hull,0,1,A,1,4.75,3.75,1.73,4.75,3.4,1.75,5.0,3.4,1.65,5.0,3.4,1.72,4.5,3.5,1.65,5.0,3.5,1.73,,,,4.75,3.5,1.65,5.2,3.5,1.73,5.4,3.9,1.67,5.0,3.8,1.67,64,2008,7,7,1,4.0,4.0,0,1,0,L,W,0.0,L,D,L,W,D,W,D,L,W,W,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,,0.5,,0.3333333333333333,,0.3333333333333333,,0.0,0.6666666666666666,0.0,0.25,0.5,0.25,0.6666666666666667,0.6666666666666667,0.16666666666666674,0.16666666666666674,0.7142857142857143,0.2857142857142858,0.75,0.25
65,2008-10-05,Portsmouth,Stoke,2,1,H,0,6.0,3.4,1.67,5.5,3.4,1.67,5.0,3.4,1.65,4.5,3.6,1.72,4.8,3.6,1.6,6.0,3.6,1.62,,,,6.0,3.5,1.55,6.0,3.4,1.67,6.0,3.6,1.67,6.0,3.6,1.62,65,2008,7,7,1,4.0,4.0,1,0,0,W,L,1.0,W,L,W,L,D,L,W,W,D,L,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.5,,0.16666666666666666,,0.0,,0.16666666666666666,,0.6666666666666666,0.0,0.5,0.0,0.0,0.25,0.5,0.5,0.6666666666666667,0.6666666666666667,0.5714285714285714,0.7142857142857143,0.5,0.75
66,2008-10-05,Chelsea,Aston Villa,2,0,H,0,7.0,4.0,1.5,7.5,4.0,1.44,7.5,4.0,1.4,6.5,3.75,1.53,6.5,3.7,1.45,8.0,3.6,1.5,,,,7.5,4.0,1.4,8.0,4.0,1.44,7.0,4.0,1.53,7.5,4.2,1.44,66,2008,7,7,1,4.0,4.0,1,0,0,W,L,1.0,W,D,W,W,W,W,D,D,W,W,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,0.16666666666666666,,0.3333333333333333,0.6666666666666666,0.25,0.5,0.5,0.0,0.0,0.0,0.16666666666666674,0.16666666666666674,0.1428571428571429,0.2857142857142858,0.25,0.5
67,2008-10-05,Everton,Newcastle,2,2,D,1,5.0,3.6,1.73,5.0,3.25,1.73,4.4,3.3,1.75,4.5,3.4,1.77,4.3,3.4,1.7,4.5,3.5,1.8,,,,4.5,3.4,1.7,5.0,3.5,1.73,5.5,3.5,1.75,5.0,3.4,1.75,67,2008,7,7,1,4.0,4.0,0,0,1,D,D,0.5,L,D,W,L,L,L,L,L,L,L,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.6666666666666667,0.6666666666666667,0.5714285714285714,0.7142857142857143,1.0,0.75
68,2008-10-05,Man City,Liverpool,2,3,A,0,2.25,3.3,3.2,2.2,3.2,3.25,2.25,3.15,2.95,2.2,3.2,3.2,2.3,3.1,2.8,2.25,3.25,3.25,,,,2.3,3.2,2.8,2.25,3.25,3.25,2.2,3.4,3.4,2.25,3.25,3.25,68,2008,7,7,1,4.0,4.0,0,1,0,L,W,0.0,L,W,L,W,D,W,W,L,W,D,0.42857142857142855,0.5714285714285714,0.0,0.2857142857142857,0.5,,0.6666666666666666,,0.0,,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.5,0.0,0.5,0.25,0.5,0.5,0.0,0.0,0.5714285714285714,0.1428571428571429,0.5,0.25
69,2008-10-18,Arsenal,Everton,3,1,H,1,10.0,4.5,1.36,10.0,4.0,1.36,8.0,4.25,1.35,8.5,4.33,1.4,7.5,4.2,1.37,10.0,4.33,1.36,,,,8.0,4.2,1.35,10.0,4.33,1.36,9.0,4.5,1.4,9.5,4.5,1.36,69,2008,8,8,1,4.0,4.0,1,0,0,W,L,1.0,D,L,W,D,L,D,L,W,D,W,0.5,0.25,0.125,0.25,0.5714285714285714,,0.2857142857142857,,0.14285714285714285,,0.2857142857142857,,0.6666666666666666,0.6666666666666666,0.5,0.0,0.5,0.25,0.2857142857142858,0.2857142857142858,0.4285714285714286,0.4285714285714286,0.375,0.5,0.5,0.25
70,2008-10-18,Aston Villa,Portsmouth,0,0,D,0,5.0,3.25,1.83,4.5,3.4,1.75,4.45,3.3,1.75,4.75,3.2,1.85,4.0,3.2,1.8,4.5,3.4,1.83,,,,4.3,3.2,1.8,4.5,3.4,1.83,5.0,3.25,1.85,4.6,3.3,1.83,70,2008,8,8,1,4.0,4.0,0,0,1,D,D,0.5,L,W,W,W,W,L,W,D,L,W,0.5,0.5,0.125,0.0,0.5714285714285714,,0.5714285714285714,,0.14285714285714285,,0.0,,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0.0,0.2857142857142858,0.2857142857142858,0.4285714285714286,0.4285714285714286,0.375,0.5,0.25,0.75
71,2008-10-18,Bolton,Blackburn,0,0,D,0,3.0,3.25,2.4,2.88,3.2,2.38,2.85,3.15,2.3,2.85,3.2,2.5,3.0,3.1,2.2,3.0,3.25,2.38,,,,2.9,3.2,2.25,3.0,3.25,2.38,2.95,3.3,2.45,2.88,3.2,2.5,71,2008,8,8,1,4.0,4.0,0,0,1,D,D,0.5,W,L,L,L,W,W,L,D,W,L,0.25,0.375,0.125,0.125,0.2857142857142857,,0.42857142857142855,,0.14285714285714285,,0.14285714285714285,,0.3333333333333333,0.6666666666666666,0.25,0.25,0.5,0.0,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.4285714285714286,0.625,0.5,0.5,0.5
72,2008-10-18,Fulham,Sunderland,0,0,D,0,3.3,3.25,2.25,3.25,3.2,2.2,3.15,3.15,2.15,3.25,3.2,2.25,2.9,3.1,2.25,3.0,3.4,2.3,,,,3.0,3.2,2.2,3.25,3.25,2.25,3.4,3.25,2.25,3.4,3.2,2.2,72,2008,7,8,1,4.0,4.0,0,0,1,D,D,0.5,L,L,L,D,L,W,L,W,L,D,0.2857142857142857,0.25,0.0,0.25,0.3333333333333333,,0.2857142857142857,,0.0,,0.2857142857142857,,0.6666666666666666,0.3333333333333333,0.5,0.0,0.25,0.25,0.6666666666666667,0.6666666666666667,0.4285714285714286,0.4285714285714286,0.7142857142857143,0.5,0.5,0.5
73,2008-10-18,Liverpool,Wigan,3,2,H,2,9.0,4.33,1.4,10.0,4.0,1.36,9.0,4.5,1.3,8.5,4.33,1.4,8.5,4.4,1.3,10.0,4.33,1.36,,,,8.5,4.3,1.33,9.5,4.1,1.4,9.5,4.4,1.4,11.0,4.5,1.33,73,2008,8,8,1,4.0,4.0,1,0,0,W,L,1.0,W,W,D,L,W,D,D,W,D,W,0.625,0.25,0.25,0.25,0.7142857142857143,,0.2857142857142857,,0.2857142857142857,,0.2857142857142857,,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0.25,0.0,0.0,0.4285714285714286,0.4285714285714286,0.125,0.5,0.25,0.5
74,2008-10-18,Man United,West Brom,4,0,H,0,15.0,6.5,1.2,17.0,5.5,1.2,12.0,5.5,1.2,13.0,6.5,1.2,11.0,5.2,1.2,15.0,6.0,1.2,,,,15.0,6.0,1.15,17.0,6.0,1.2,16.0,6.5,1.2,15.0,6.0,1.2,74,2008,7,8,1,3.0,4.0,1,0,0,W,L,1.0,W,W,D,W,W,L,W,D,W,D,0.42857142857142855,0.375,0.2857142857142857,0.125,0.5,,0.42857142857142855,,0.3333333333333333,,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.16666666666666674,0.16666666666666674,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.5,0.33333333333333337,0.5
75,2008-10-18,Middlesbrough,Chelsea,0,5,A,1,1.62,3.7,6.0,1.53,3.6,6.5,1.55,3.5,6.0,1.65,3.6,5.5,1.6,3.5,5.0,1.53,3.75,7.0,,,,1.53,3.5,6.0,1.53,3.75,7.0,1.65,3.6,6.0,1.6,3.5,6.5,75,2008,8,8,1,4.0,4.0,0,1,0,L,W,0.0,W,L,L,W,W,D,L,W,W,W,0.375,0.625,0.0,0.25,0.42857142857142855,,0.7142857142857143,,0.0,,0.2857142857142857,,0.6666666666666666,1.0,0.5,0.0,0.75,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.625,0.125,0.5,0.25
76,2008-10-19,Hull,West Ham,1,0,H,0,2.75,3.25,2.62,3.0,3.2,2.3,2.75,3.15,2.4,2.75,3.2,2.6,2.8,3.1,2.3,3.1,3.4,2.25,,,,2.8,3.2,2.3,2.88,3.2,2.5,2.9,3.3,2.5,3.0,3.2,2.4,76,2008,8,8,1,4.0,4.0,1,0,0,W,L,1.0,W,W,D,L,W,W,D,L,W,L,0.5,0.5,0.25,0.0,0.5714285714285714,,0.5714285714285714,,0.2857142857142857,,0.0,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.0,0.1428571428571429,0.1428571428571429,0.4285714285714286,0.4285714285714286,0.25,0.5,0.5,0.75
77,2008-10-19,Stoke,Tottenham,2,1,H,1,2.25,3.3,3.25,2.25,3.2,3.1,2.1,3.15,3.25,2.25,3.2,3.25,2.2,3.1,3.0,2.3,3.2,3.2,,,,2.1,3.2,3.2,2.25,3.25,3.2,2.2,3.35,3.4,2.3,3.2,3.2,77,2008,8,8,1,4.0,4.0,1,0,0,W,L,1.0,L,L,D,L,L,D,L,L,L,D,0.125,0.0,0.125,0.25,0.14285714285714285,,0.0,,0.14285714285714285,,0.2857142857142857,,0.3333333333333333,0.0,0.25,0.0,0.0,0.25,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.75,0.75,0.75,0.75
78,2008-10-20,Newcastle,Man City,2,2,D,1,2.4,3.25,3.0,2.3,3.2,3.0,2.35,3.15,2.8,2.4,3.2,2.9,2.5,3.2,2.5,2.4,3.3,2.9,,,,2.3,3.2,2.8,2.5,3.2,2.88,2.4,3.25,3.1,2.38,3.25,3.0,78,2008,8,8,1,4.0,4.0,0,0,1,D,D,0.5,D,L,L,L,L,W,L,L,L,W,0.125,0.375,0.25,0.0,0.14285714285714285,,0.42857142857142855,,0.2857142857142857,,0.0,,0.3333333333333333,0.3333333333333333,0.25,0.0,0.25,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.625,0.625,0.75,0.75
79,2008-10-25,Sunderland,Newcastle,2,1,H,1,3.4,3.3,2.2,3.2,3.25,2.25,3.25,3.15,2.1,3.25,3.25,2.2,3.2,3.1,2.1,2.8,3.2,2.2,,,,3.2,3.2,2.1,3.4,3.25,2.2,3.45,3.3,2.2,3.4,3.2,2.2,79,2008,9,9,1,5.0,5.0,1,0,0,W,L,1.0,D,D,L,D,D,L,D,W,D,L,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.25,0.14285714285714285,0.125,0.42857142857142855,0.375,0.2857142857142857,0.375,0.25,0.0,0.2,0.2,0.0,0.4,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.5555555555555556,0.6,0.6
80,2008-10-25,Everton,Man United,1,1,D,1,1.5,4.0,7.5,1.53,3.75,7.0,1.5,3.6,6.5,1.55,3.6,7.0,1.55,3.5,5.5,1.57,3.5,5.0,,,,1.5,3.6,6.25,1.53,3.75,7.0,1.5,4.1,7.2,1.53,3.8,6.5,80,2008,9,8,1,5.0,5.0,0,0,1,D,D,0.5,L,D,L,W,W,W,D,L,W,D,0.2222222222222222,0.5,0.2222222222222222,0.25,0.2857142857142857,0.25,0.5714285714285714,,0.2857142857142857,0.25,0.2857142857142857,,0.0,0.5,0.0,0.2,0.4,0.2,0.4285714285714286,0.4285714285714286,0.1428571428571429,0.1428571428571429,0.5555555555555556,0.25,0.8,0.3999999999999999
81,2008-10-25,West Brom,Hull,0,3,A,0,3.4,3.3,2.2,3.0,3.25,2.3,2.95,3.15,2.25,3.1,3.2,2.3,3.0,3.1,2.2,2.8,3.2,2.2,,,,3.0,3.2,2.2,3.2,3.3,2.25,3.4,3.35,2.2,3.4,3.3,2.15,81,2008,9,9,1,5.0,5.0,0,1,0,L,W,0.0,L,W,W,W,W,W,W,L,W,W,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.42857142857142855,0.375,0.5714285714285714,0.625,0.14285714285714285,0.125,0.2857142857142857,0.25,0.5,0.75,0.4,0.0,0.6,0.2,0.4285714285714286,0.4285714285714286,0.1428571428571429,0.1428571428571429,0.5555555555555556,0.2222222222222222,0.6,0.19999999999999996
82,2008-10-25,Blackburn,Middlesbrough,1,1,D,0,3.75,3.25,2.1,3.75,3.2,2.0,3.6,3.1,2.0,3.6,3.2,2.1,3.6,3.2,1.9,3.75,3.2,1.83,,,,3.3,3.2,2.05,4.0,3.25,2.0,4.0,3.25,2.05,3.6,3.3,2.05,82,2008,9,9,1,5.0,5.0,0,0,1,D,D,0.5,D,L,W,L,W,L,L,W,W,L,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.2857142857142857,0.375,0.2857142857142857,0.375,0.2857142857142857,0.25,0.0,0.0,0.25,0.25,0.2,0.2,0.2,0.0,0.4285714285714286,0.4285714285714286,0.7142857142857143,0.7142857142857143,0.4444444444444444,0.6666666666666667,0.6,0.8
83,2008-10-26,Chelsea,Liverpool,0,1,A,1,4.5,3.25,1.91,4.33,3.2,1.91,4.0,3.25,1.85,4.2,3.2,1.95,3.6,3.2,1.9,4.5,3.1,1.73,,,,4.0,3.2,1.85,4.5,3.2,1.9,4.9,3.3,1.85,4.33,3.2,1.91,83,2008,9,9,1,5.0,5.0,0,1,0,L,W,0.0,W,W,W,W,W,W,W,D,W,W,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.7142857142857143,0.75,0.7142857142857143,0.75,0.2857142857142857,0.25,0.2857142857142857,0.25,0.5,0.75,0.4,0.4,0.6,0.2,0.0,0.0,0.0,0.0,0.11111111111111116,0.11111111111111116,0.19999999999999996,0.19999999999999996
84,2008-10-26,Man City,Stoke,3,0,H,0,7.5,4.33,1.44,7.0,3.8,1.5,7.25,4.0,1.4,6.5,4.25,1.47,6.5,3.7,1.45,6.0,3.5,1.5,,,,6.2,4.0,1.45,8.0,4.1,1.44,7.5,4.4,1.45,7.0,4.33,1.44,84,2008,9,9,1,5.0,5.0,1,0,0,W,L,1.0,D,L,L,W,L,L,L,W,L,D,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.42857142857142855,0.375,0.2857142857142857,0.25,0.14285714285714285,0.125,0.14285714285714285,0.125,0.5,0.0,0.4,0.0,0.0,0.2,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.5714285714285714,0.5555555555555556,0.6666666666666667,0.6,0.8
85,2008-10-26,Portsmouth,Fulham,1,1,D,0,4.5,3.5,1.83,5.0,3.25,1.8,4.7,3.35,1.7,5.0,3.3,1.8,4.2,3.3,1.75,4.5,3.3,1.67,,,,4.2,3.4,1.75,5.0,3.5,1.73,4.5,3.4,1.91,4.6,3.3,1.83,85,2008,9,8,1,5.0,4.0,0,0,1,D,D,0.5,D,W,W,D,L,L,W,W,L,L,0.4444444444444444,0.25,0.1111111111111111,0.125,0.5714285714285714,0.5,0.2857142857142857,,0.14285714285714285,0.125,0.14285714285714285,,0.75,0.0,0.6,0.0,0.0,0.0,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.625,0.4,1.0
86,2008-10-26,Tottenham,Bolton,2,0,H,0,4.0,3.3,2.05,4.0,3.4,1.91,3.85,3.3,1.85,3.75,3.3,2.0,4.0,3.2,1.8,3.5,3.2,1.91,,,,3.75,3.25,1.9,4.1,3.3,1.95,4.0,3.4,2.0,4.0,3.3,1.95,86,2008,9,9,1,5.0,5.0,1,0,0,W,L,1.0,L,L,L,D,W,L,L,D,W,L,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.14285714285714285,0.25,0.2857142857142857,0.25,0.2857142857142857,0.25,0.0,0.25,0.0,0.2,0.2,0.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.7777777777777778,0.5555555555555556,0.8,0.8
